fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010213,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
46061,3405,3331,2.2,3331,9.5,32.3,13.8,48.5,98.5,0.2,0.4,0.4,0.1,0.5,0.7,97.9,92.0,0.2,11.2,88.0,22.2,291,18.4,1172,83.9,3.0,92900,1051,3.01,21641,53860,16.1,60,279,15.8,313,268,0.0,0.0,0.0,0.0,0.0,23.5,0,0,5967,1665,403,0,434.51,7.7
46063,1262,1255,0.6,1255,7.1,21.5,15.6,46.4,95.6,0.6,1.8,0.2,0.0,1.9,2.5,93.7,90.2,1.7,4.7,92.1,32.9,65,16.4,725,75.8,2.7,68900,530,2.45,23299,48036,14.5,39,402,18.6,163,318,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8696,7458,868,3,2671.38,0.5
46065,17508,17022,2.9,17022,7.0,23.6,14.5,51.3,85.1,1.3,10.5,0.6,0.0,2.5,2.6,83.5,81.1,1.4,5.9,93.0,34.4,1318,11.5,7736,70.2,22.3,151700,7048,2.30,30208,59117,10.3,653,6469,2.5,1490,1919,0.0,0.0,0.0,0.0,0.0,22.7,0,250062,262349,15487,35077,97,741.56,23.0
46067,7145,7343,-2.7,7343,6.3,23.4,24.1,50.8,96.9,0.7,1.2,0.2,0.0,0.9,1.9,95.4,89.3,1.0,9.9,83.1,25.0,560,17.8,3342,80.5,8.7,71800,2930,2.30,24387,44153,13.6,241,2133,3.1,562,935,0.0,0.0,0.0,0.0,0.0,0.0,0,321451,74049,10158,3903,16,812.90,9.0
46069,1391,1420,-2.0,1420,5.3,21.1,23.9,48.9,88.0,0.4,9.5,0.4,0.1,1.7,1.1,87.5,91.5,0.4,1.3,86.0,17.3,137,11.4,702,79.2,4.0,59600,566,2.48,24076,46694,9.9,40,517,-1.0,104,117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37513,26123,0,0,860.52,1.7
46071,3216,3031,6.1,3031,10.0,33.3,13.3,49.6,43.1,0.7,51.5,0.1,0.0,4.7,2.0,42.7,95.7,0.7,18.0,88.2,15.2,210,14.1,1186,62.8,9.8,55900,1032,2.92,17099,43967,25.3,45,250,-5.7,194,460,0.0,0.0,0.0,0.0,0.0,24.6,0,0,29109,10601,1879,0,1863.91,1.6
46073,2066,2071,-0.2,2071,6.8,22.9,24.3,50.0,98.1,0.2,0.4,0.2,0.1,1.0,5.4,93.0,85.8,2.8,4.5,83.9,15.1,192,13.4,1068,70.3,7.5,63900,895,2.24,25739,45587,11.0,74,0,0.0,169,166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20503,10466,0,2,526.23,3.9
46075,1001,1006,-0.5,1006,6.4,21.3,21.4,53.4,91.8,0.7,3.5,0.6,0.5,2.9,2.3,89.6,90.2,0.9,3.1,91.4,14.1,97,13.4,597,71.1,6.9,73800,436,2.49,23877,44531,12.7,53,282,-11.9,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23030,22144,3740,8,969.68,1.0
46077,5065,5148,-1.6,5148,6.6,22.1,21.6,49.2,97.3,0.4,0.7,0.4,0.0,1.2,2.0,95.5,90.0,2.0,4.6,89.8,21.0,508,19.5,2722,76.3,11.4,77400,2319,2.15,26769,50060,9.5,171,1331,3.1,507,560,0.0,0.0,0.0,0.0,0.0,0.0,0,103288,34146,6414,3711,13,832.24,6.2
46079,12055,11200,7.6,11200,5.5,20.0,19.1,48.7,95.7,1.1,0.9,0.9,0.0,1.4,2.3,93.8,83.0,2.1,3.3,91.3,28.2,1006,17.1,5576,71.2,15.6,111400,4594,2.30,25232,46071,13.7,355,3612,4.7,990,1086,0.0,0.0,0.0,0.0,0.0,0.0,342933,225004,134741,11723,14312,34,563.28,19.9
46081,24910,24097,3.4,24097,4.7,18.7,17.5,50.4,93.6,1.3,2.3,0.8,0.1,2.0,3.4,90.8,83.5,2.2,4.8,93.2,30.3,2534,18.7,13115,65.0,20.7,166700,10743,2.11,27275,43733,13.9,1009,9201,-3.5,2320,2633,0.0,1.6,0.0,0.0,0.0,20.3,0,0,435072,18679,221659,205,800.04,30.1
46083,49858,44828,11.2,44828,8.6,29.4,9.8,50.5,95.5,1.2,0.6,1.2,0.0,1.4,1.8,93.9,85.9,2.1,3.6,95.5,38.4,2712,18.8,18611,76.9,17.9,181900,16849,2.65,35386,73340,5.0,1263,13232,17.4,4118,4347,0.0,0.0,0.0,0.0,0.0,24.1,0,337755,444437,11773,27621,101,577.28,77.7
46085,3892,3755,3.6,3755,7.9,28.6,15.0,47.3,58.1,0.5,38.2,0.4,0.0,2.9,2.0,57.6,90.9,1.2,5.7,86.7,21.6,362,14.1,1708,62.8,7.8,68800,1397,2.67,19659,46339,17.2,70,656,-14.4,249,579,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69000,17779,15937,7,1641.94,2.3
46087,5654,5618,0.6,5618,6.9,25.9,19.1,49.7,97.8,0.5,0.6,0.3,0.0,0.8,3.2,94.9,87.5,1.5,2.1,92.6,21.0,539,23.0,2487,79.9,8.4,92900,2203,2.45,27950,47392,7.8,179,939,7.8,454,581,0.0,0.0,0.0,0.0,0.0,0.0,0,41391,43532,7604,3412,10,574.20,9.8
46089,2457,2459,-0.1,2459,5.4,21.6,28.9,51.0,98.1,0.4,0.2,0.4,0.1,0.7,1.2,97.0,93.8,0.5,17.6,75.5,18.0,211,16.2,1419,77.5,9.5,55300,1059,2.17,21987,36314,18.0,74,348,1.5,209,362,0.0,0.0,0.0,0.0,0.0,13.3,0,0,15698,6307,0,11,1136.64,2.2
46091,4763,4656,2.3,4656,6.0,22.0,19.5,45.4,87.0,1.4,9.8,0.3,0.0,1.4,7.0,82.8,89.7,1.3,2.9,87.9,18.1,428,17.7,2549,74.7,6.9,88200,1701,2.60,22504,44516,18.3,147,1055,0.9,351,599,0.0,0.0,0.0,0.0,0.0,0.0,0,38058,48196,11359,4428,23,838.07,5.6
46093,27202,25434,7.0,25434,6.5,24.0,12.9,48.0,91.3,2.0,2.9,0.9,0.1,2.8,4.0,88.0,83.7,1.3,2.2,92.8,21.3,3054,18.6,11286,71.0,11.0,160500,10023,2.46,25276,50077,10.9,688,5080,6.8,2040,2283,0.0,0.0,0.0,0.0,0.0,0.0,0,39213,194275,8067,33442,99,3470.98,7.3
46095,2081,2048,1.6,2048,8.8,30.2,15.2,47.2,41.2,0.4,52.8,0.2,0.0,5.3,2.7,40.3,90.4,0.1,14.6,84.3,16.5,171,22.0,835,61.5,4.3,50900,654,3.09,14614,35563,41.1,27,0,0.0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9280,4529,0,2,1307.31,1.6
46097,2333,2389,-2.3,2389,5.6,23.9,21.5,49.4,97.6,0.5,0.4,0.4,0.0,1.1,2.3,95.5,89.4,0.4,1.0,91.2,23.0,187,15.9,1320,79.6,7.2,58800,1071,2.15,29854,47019,9.6,77,516,6.8,209,291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10679,4389,0,9,570.31,4.2
46099,179640,169471,6.0,169468,7.7,25.0,11.9,49.9,88.6,4.6,2.7,1.7,0.1,2.3,4.7,84.7,83.4,5.9,9.6,90.8,28.7,12685,17.1,74134,64.6,27.4,148600,66900,2.47,26657,52530,10.7,5416,110695,1.9,12520,17191,0.0,0.7,0.9,0.0,1.0,22.1,3518804,3023482,3823826,21711,389913,1461,807.15,210.0
46101,6404,6486,-1.3,6486,7.2,25.3,16.5,49.5,81.5,1.0,13.5,1.2,0.0,2.7,2.7,79.7,86.7,1.6,7.9,90.8,22.5,576,19.8,2823,72.2,10.9,105300,2644,2.40,26149,50949,11.2,153,1670,-2.3,426,524,0.0,0.0,0.0,0.0,0.0,27.3,0,16512,38279,5878,0,11,519.39,12.5
46103,105761,100948,4.8,100948,7.0,24.0,14.9,50.0,83.5,1.7,9.9,1.2,0.1,3.6,4.6,80.4,80.0,1.9,4.5,91.2,27.8,11330,17.8,45906,65.4,21.9,156000,40543,2.42,27044,50253,13.2,3623,45200,3.6,7711,9645,0.0,3.3,0.3,0.0,1.0,23.1,678329,1007223,1967791,20388,286549,588,2776.55,36.4
46105,3037,2982,1.8,2982,5.2,21.3,23.5,48.6,96.9,0.3,1.5,0.3,0.0,1.0,1.1,96.0,90.7,0.7,1.8,87.1,20.4,250,12.1,1728,69.8,10.4,57600,1307,2.14,25013,37521,13.6,128,723,-3.5,257,479,0.0,0.0,0.0,0.0,0.0,17.7,0,0,28156,9613,0,0,2870.48,1.0
46107,2394,2329,2.8,2329,5.6,21.0,26.4,51.0,96.7,0.4,1.5,0.4,0.0,1.0,1.5,95.5,93.4,0.6,2.2,86.8,18.2,219,13.0,1485,81.4,5.8,62100,991,2.26,24917,45511,12.8,110,816,9.2,248,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51976,26799,12226,4215,3,861.14,2.7
46109,10251,10149,1.0,10149,8.4,28.1,18.1,49.9,60.5,0.3,35.8,0.3,0.0,3.1,1.9,59.7,90.7,0.9,5.7,87.3,15.7,857,16.6,4903,71.3,6.2,82100,3615,2.72,20723,42893,20.0,232,2157,-0.7,586,713,0.0,0.0,0.0,0.0,0.0,0.0,0,211062,81013,8149,7226,24,1101.04,9.2
46111,2324,2355,-1.3,2355,5.3,21.0,19.3,47.3,97.5,0.3,0.3,0.3,0.1,1.5,2.2,95.6,92.3,1.5,6.6,88.3,16.9,279,21.4,1181,74.5,6.2,67700,1004,2.26,22973,46200,13.5,57,453,0.0,183,332,0.0,0.0,0.0,0.0,0.0,0.0,0,51042,6731,2744,1090,15,569.32,4.1
46113,14118,13586,3.9,13586,11.6,38.2,6.7,51.5,5.3,0.2,92.9,0.1,0.0,1.5,3.0,4.8,93.2,0.0,23.1,79.2,11.9,767,16.8,3560,51.8,4.4,19400,2829,4.70,9136,26282,49.5,70,1824,1.6,346,349,0.0,48.7,0.0,0.0,0.0,0.0,0,0,39229,2883,18096,0,2093.90,6.5
46115,6610,6415,3.0,6415,5.8,24.3,19.6,49.6,96.7,0.7,1.5,0.1,0.0,1.0,1.9,95.1,87.4,1.0,6.9,87.3,19.4,534,15.7,3153,75.0,13.2,61900,2631,2.33,26352,46884,13.9,178,1288,2.9,500,666,0.0,0.0,0.0,0.0,0.0,0.0,0,248255,41083,6197,4626,27,1503.93,4.3
46117,2981,2966,0.5,2966,5.9,23.8,16.8,48.7,88.3,0.8,8.4,0.2,0.0,2.4,1.4,87.1,83.5,0.3,2.4,90.7,26.7,243,14.0,1410,81.5,7.9,109700,1268,2.31,31692,56553,11.6,112,1080,6.9,308,301,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30697,10975,5356,15,1444.43,2.1
46119,1437,1373,4.7,1373,4.9,22.3,18.4,47.0,95.2,1.3,1.7,0.0,0.0,1.9,2.3,93.3,88.0,2.7,6.0,90.7,28.2,102,15.8,856,75.5,5.2,76200,576,2.39,29398,51563,5.4,63,344,4.2,165,283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31341,22180,2027,12,1006.82,1.4
46121,9982,9612,3.8,9612,13.0,40.3,6.8,51.0,10.8,0.2,86.5,0.3,0.0,2.2,3.3,10.4,87.1,0.8,23.7,78.6,14.0,594,18.2,3123,47.1,15.6,50700,2662,3.60,11417,30972,44.6,57,1678,-1.5,247,382,0.0,55.0,0.0,0.0,0.0,25.7,0,0,39515,3911,1719,0,1388.56,6.9
46123,5498,5644,-2.6,5644,6.1,22.4,21.7,50.6,83.1,0.3,13.8,0.4,0.0,2.3,1.7,82.3,91.2,0.6,2.4,87.3,19.6,359,13.5,3062,71.8,11.7,65600,2528,2.17,21796,40920,19.1,209,1685,3.9,536,771,0.0,5.4,0.0,0.0,0.0,21.4,0,70436,88362,15407,8116,8,1612.45,3.5
46125,8361,8347,0.2,8347,6.1,23.5,19.9,49.7,97.1,0.5,1.0,0.2,0.0,1.1,2.2,95.6,93.3,0.3,2.6,90.7,20.0,722,27.5,3955,80.7,8.7,88400,3442,2.38,24997,50565,8.2,261,1573,1.9,777,725,0.0,0.0,0.0,0.0,0.0,0.0,0,166565,52391,6266,2239,15,617.06,13.5
46127,14829,14399,3.0,14399,6.3,25.5,15.1,49.5,95.4,1.3,0.7,1.2,0.1,1.4,3.2,92.5,88.4,2.5,3.8,91.7,31.9,1311,17.6,6476,74.6,17.0,145700,5736,2.49,37055,64496,4.4,500,8342,5.1,1276,1142,0.0,0.0,0.0,0.0,0.0,18.1,0,0,304153,21752,19714,96,460.54,31.3
46129,5524,5438,1.6,5438,6.0,22.4,23.8,50.7,82.2,0.4,14.0,0.3,0.0,3.1,1.5,81.2,88.8,1.1,4.6,86.7,22.7,618,14.4,2983,71.5,13.0,72800,2278,2.31,25868,42711,11.2,216,1853,3.8,486,915,0.0,0.0,0.0,0.0,0.0,15.2,0,107036,74782,14187,19839,4,708.63,7.7
46135,22696,22438,1.1,22438,5.8,21.4,17.1,48.1,92.9,2.1,2.9,0.6,0.0,1.4,3.2,90.4,83.9,1.7,6.2,90.3,26.0,1715,15.2,9715,72.6,18.2,122700,8548,2.37,26835,53589,10.9,720,10838,4.5,1586,1962,0.0,0.0,0.0,0.0,0.0,25.9,635224,0,293043,13498,34531,56,521.16,43.1
46137,2834,2801,1.2,2801,7.3,36.7,7.0,50.4,24.3,0.4,71.6,0.3,0.0,3.4,3.7,23.9,86.4,0.8,24.3,83.7,15.1,146,20.0,980,54.0,10.0,69600,815,3.43,12400,32422,41.1,41,215,241.3,59,37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1961.27,1.4
47000,6495978,6346113,2.4,6346105,6.2,23.0,14.7,51.2,79.1,17.0,0.4,1.6,0.1,1.7,4.9,74.9,84.4,4.5,6.6,83.9,23.5,493980,24.1,2840914,68.4,18.2,138700,2468841,2.51,24294,44140,17.3,130592,2344047,1.9,471026,545348,8.4,0.5,2.0,0.1,1.6,25.9,140447760,80116528,77547291,12563,10626759,20147,41234.90,153.9
47001,75542,75126,0.6,75129,5.3,21.1,18.5,51.5,92.2,4.2,0.4,1.2,0.0,1.9,2.4,90.1,85.1,3.1,3.8,84.0,23.0,7661,22.8,34591,69.2,16.0,126400,30870,2.40,24946,44154,16.7,1557,40232,-6.7,4478,5940,0.0,0.0,1.2,0.0,0.6,20.9,1911158,208283,907783,12381,126580,70,337.16,222.8
47003,45901,45058,1.9,45058,6.8,26.3,14.2,50.6,87.7,8.2,1.0,1.2,0.2,1.8,11.7,77.9,88.8,7.6,11.1,77.1,12.7,3041,25.2,18435,69.2,10.5,117100,16142,2.76,19245,39635,18.9,752,12019,0.8,2889,3958,0.0,0.0,0.0,0.0,2.7,20.6,1047294,0,340609,7649,35265,66,473.64,95.1
47005,16290,16489,-1.2,16489,5.3,19.9,22.0,50.6,95.1,2.4,0.5,0.5,0.0,1.4,2.1,93.3,89.0,1.3,2.2,78.8,10.6,1785,24.1,8922,79.7,3.4,76700,7030,2.30,18310,33663,20.4,309,3177,-1.5,1037,1519,0.0,0.0,0.0,0.0,0.0,0.0,82258,35221,136843,8472,13340,2,394.14,41.8
47007,12841,12869,-0.2,12876,4.2,19.4,17.6,45.7,94.1,4.0,0.5,0.2,0.0,1.2,2.2,92.1,89.2,1.9,3.6,72.6,7.9,1064,34.9,5655,78.7,4.2,105200,4570,2.55,14353,31388,23.1,98,503,5.7,845,1082,0.0,0.0,0.0,0.0,0.0,23.4,0,3384,30486,2335,3483,0,406.43,31.7
47009,125099,123016,1.7,123010,5.2,21.4,17.9,51.5,94.2,2.9,0.4,0.9,0.0,1.5,3.0,91.6,85.2,2.3,4.0,86.4,21.0,11813,23.5,55427,74.2,10.4,164600,48695,2.49,23806,46347,12.7,2285,38140,-0.3,8382,10063,0.0,0.3,0.9,0.0,0.0,25.7,5312323,898029,1551134,12945,208506,335,558.71,220.2
47011,101848,98963,2.9,98963,5.7,22.4,15.4,51.3,91.9,4.7,0.6,1.1,0.1,1.7,5.4,87.4,83.2,3.9,5.7,81.7,17.8,7485,21.2,42043,66.9,17.8,138500,37426,2.58,21327,40614,17.8,1879,37544,5.1,6712,8469,0.0,0.0,1.3,0.0,1.9,22.6,0,0,1164641,12196,130465,289,328.76,301.0
47013,40238,40716,-1.2,40716,5.3,21.1,18.8,51.3,97.7,0.5,0.3,0.3,0.1,1.1,1.3,96.6,87.1,0.7,1.6,70.1,9.2,3168,26.0,20126,69.8,11.2,89900,16033,2.50,16601,31312,23.7,586,7334,7.9,2513,3224,0.0,0.0,0.0,0.0,0.8,16.2,333944,134440,361821,8920,35438,131,480.19,84.8
47015,13775,13801,-0.2,13801,5.1,20.8,17.8,50.6,96.5,1.5,0.2,0.3,0.1,1.4,1.6,95.0,89.9,1.7,2.9,76.6,12.6,1011,33.5,6014,77.8,4.4,114300,5323,2.56,18652,40998,16.4,164,1444,4.0,1023,1264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53596,3991,7102,11,265.64,52.0
47017,28513,28505,0.0,28522,6.0,21.6,19.1,51.3,86.8,10.7,0.5,0.3,0.0,1.7,2.3,84.9,86.5,0.5,1.1,77.8,15.9,2372,25.9,13118,77.4,7.7,80700,10855,2.54,18928,35595,19.2,445,6281,1.9,1627,2521,0.0,0.0,0.0,0.0,0.0,24.5,767010,71811,188945,6564,15356,2,599.25,47.6
47019,57338,57424,-0.1,57424,5.1,19.4,19.1,51.1,96.8,1.5,0.2,0.4,0.0,1.2,1.6,95.3,86.7,0.8,2.2,79.0,15.5,5258,22.8,27650,73.3,12.0,98800,23998,2.33,18394,32908,22.8,695,8771,0.6,3299,3938,0.0,0.0,0.0,0.0,0.0,16.2,296682,34983,461274,7826,41911,61,341.20,168.3
47021,39492,39107,1.0,39105,5.6,23.7,12.6,50.2,96.1,1.7,0.4,0.4,0.1,1.3,2.6,93.8,89.1,1.8,2.8,83.1,19.4,2724,33.5,15697,81.3,6.5,153400,14499,2.67,24008,53363,11.7,515,5684,-2.6,3265,3820,1.1,1.9,0.0,0.0,0.0,32.1,754873,33767,238792,6100,23255,49,302.44,129.3
47023,17321,17131,1.1,17131,5.0,22.2,16.1,52.1,88.0,9.3,0.4,0.4,0.0,1.8,2.4,86.0,86.5,1.4,4.0,80.2,15.5,1228,29.2,6980,73.6,7.3,107600,6034,2.63,19345,42097,16.9,251,3047,-1.6,1045,1253,0.0,0.0,0.0,0.0,0.0,0.0,0,24445,117681,7319,11578,19,285.74,60.0
47025,31560,32213,-2.0,32213,4.8,19.6,17.9,51.2,96.8,1.1,0.3,0.6,0.0,1.2,1.0,95.9,88.9,1.1,1.6,72.6,13.2,2087,25.7,14876,77.0,7.2,94200,12707,2.45,18591,33568,23.0,442,6824,-0.6,1990,2503,0.0,0.0,0.0,0.0,0.0,0.0,436150,25974,155854,5011,21624,50,434.58,74.1
47027,7774,7860,-1.1,7861,5.4,20.3,22.7,51.0,96.6,1.6,0.4,0.1,0.1,1.2,1.6,95.3,92.4,0.8,1.2,70.8,14.0,532,28.8,4234,77.0,4.7,94700,3289,2.35,17058,30184,19.7,107,1220,19.1,701,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37286,4706,4049,0,236.54,33.2
47029,35479,35662,-0.5,35662,5.3,21.0,18.6,51.6,95.4,2.0,0.5,0.4,0.1,1.6,2.1,93.7,84.2,1.7,2.9,75.4,8.6,3319,27.5,17264,71.2,9.1,99200,14791,2.39,16975,29764,26.0,477,5927,-0.3,2162,2791,0.0,0.0,0.0,0.0,0.0,0.0,601262,0,326897,9236,44255,0,434.57,82.1
47031,53357,52795,1.1,52796,6.0,24.0,16.6,51.4,92.9,3.7,0.4,1.0,0.1,1.9,3.9,89.5,85.5,2.9,4.7,81.7,18.5,4441,22.1,23408,68.5,13.7,119200,21056,2.48,20109,38151,20.6,1212,19309,3.0,3541,5398,1.8,0.0,1.9,0.0,0.0,0.0,0,196636,790849,15285,79255,89,428.96,123.1
47033,14591,14584,0.0,14586,5.8,24.1,17.3,52.2,83.9,13.5,0.5,0.3,0.0,1.9,9.5,75.7,87.9,4.8,9.4,77.6,12.3,860,22.7,6388,70.5,5.9,86400,5595,2.56,20157,37601,19.2,218,1938,-0.6,944,1472,0.0,0.0,0.0,0.0,0.0,18.5,0,112094,65024,4515,6995,0,265.54,54.9
47035,57466,56053,2.5,56053,5.0,18.5,28.4,51.2,97.3,0.6,0.4,0.5,0.1,1.0,2.7,95.0,87.2,2.2,4.3,82.0,16.8,6646,23.4,28309,78.9,9.8,141100,23432,2.37,20584,37963,16.4,1050,14279,4.2,4507,5512,0.0,0.0,0.0,0.0,0.0,23.4,468885,0,596983,11208,61652,182,681.03,82.3
47037,658602,626684,5.1,626681,7.0,21.6,10.9,51.7,65.8,28.1,0.5,3.2,0.1,2.3,9.9,57.1,79.0,11.8,15.5,85.9,35.0,39498,23.1,288863,55.4,37.1,167200,255887,2.37,28513,46676,18.5,18062,383086,1.5,58529,64653,11.1,0.6,3.4,0.1,2.9,26.8,7347204,11942568,10581843,17029,2202982,2963,504.03,1243.3
47039,11661,11750,-0.8,11757,4.7,20.3,22.4,50.8,94.8,3.1,0.3,0.6,0.1,1.2,3.0,92.1,88.0,1.6,2.2,76.1,14.2,1098,26.4,6804,79.1,4.3,80400,5147,2.23,25175,34146,20.9,222,3016,-1.4,837,980,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98877,8594,6048,0,333.85,35.2
47041,19164,18723,2.4,18723,5.7,22.6,16.9,50.4,96.0,2.1,0.3,0.4,0.0,1.2,7.3,89.6,87.2,5.9,6.6,74.1,13.8,1352,24.5,9362,73.4,7.9,105400,7102,2.58,20396,36713,19.0,289,4760,-15.3,1311,1726,0.0,0.0,0.0,0.0,0.0,24.2,743834,8484,119410,6424,12131,6,304.35,61.5
47043,50266,49654,1.2,49666,6.0,23.7,14.6,50.8,92.9,4.3,0.5,0.6,0.0,1.7,3.1,90.2,85.1,2.1,3.6,83.2,14.9,3954,30.7,20921,73.3,10.6,138000,18743,2.63,21303,45109,16.0,883,12108,0.3,3667,5198,2.4,0.0,0.0,0.0,0.6,20.6,876604,327900,605859,12779,60508,146,489.90,101.4
47045,38213,38337,-0.3,38335,6.5,24.3,16.0,51.6,82.8,14.6,0.4,0.6,0.0,1.6,3.0,80.4,82.1,1.4,2.7,81.9,17.7,3119,18.1,16711,64.1,14.7,96500,14953,2.52,20444,38167,19.2,798,12915,0.6,2497,3139,0.0,0.0,0.0,0.0,0.0,24.4,1646993,252485,514056,13643,42802,56,512.33,74.8
47047,38690,38413,0.7,38413,5.5,21.4,17.8,50.3,70.3,27.8,0.3,0.6,0.0,0.9,2.5,68.1,92.3,2.0,3.5,84.5,20.2,2786,32.0,15994,81.9,5.5,173700,14412,2.63,28541,56297,13.2,581,6507,3.1,3166,3779,15.3,0.0,0.0,0.0,0.0,23.0,889776,74398,126612,3402,12553,187,704.79,54.5
47049,17909,17959,-0.3,17959,5.0,22.2,19.4,51.0,98.1,0.4,0.3,0.3,0.0,0.9,1.2,97.1,87.3,0.3,1.4,72.4,11.6,1382,26.5,8887,77.9,5.1,95100,7390,2.41,17106,27773,25.4,241,3467,3.5,1507,2235,0.0,0.0,0.0,0.0,0.0,20.3,0,0,140548,8075,8176,0,498.61,36.0
47051,41129,41052,0.2,41052,4.9,21.2,18.7,51.4,91.8,5.2,0.4,0.9,0.1,1.7,2.7,89.3,86.7,1.7,3.0,80.5,17.7,4397,23.2,18827,76.6,9.0,107300,16000,2.42,22123,41625,15.9,672,9787,4.5,2613,2967,0.0,0.0,0.0,0.0,0.0,26.9,3187056,0,343584,8341,28049,100,554.54,74.0
47053,49457,49683,-0.5,49683,6.3,24.4,17.4,52.4,79.6,18.5,0.3,0.3,0.0,1.3,2.4,77.5,86.8,0.8,2.7,81.9,15.4,3774,23.9,22178,72.5,11.3,86800,19379,2.51,20307,36981,18.6,930,11461,-3.3,2866,3423,0.0,0.0,0.0,0.0,1.4,24.4,977402,0,438966,9063,30831,104,602.74,82.4
47055,28746,29485,-2.5,29485,5.4,21.2,18.5,51.0,86.9,10.3,0.4,0.5,0.0,1.8,1.8,85.3,88.8,1.7,2.8,78.7,13.5,2370,26.1,13748,74.0,10.6,96700,11672,2.47,19726,38014,18.6,547,7531,2.6,1773,2649,2.6,0.0,0.0,0.0,0.0,0.0,1004159,112932,313287,10799,24871,8,610.93,48.3
47057,22702,22652,0.2,22657,5.1,21.2,17.9,49.9,97.9,0.7,0.3,0.2,0.1,1.0,2.7,95.4,89.0,1.2,2.3,70.3,9.9,1655,31.8,10760,81.9,2.5,90100,8999,2.49,17819,33185,20.2,217,2097,6.4,1458,1697,0.0,0.0,0.0,0.0,0.0,0.0,171296,8638,79483,3515,6097,0,280.60,80.7
47059,68267,68831,-0.8,68831,4.7,20.2,19.4,50.9,95.8,2.2,0.3,0.5,0.1,1.1,2.7,93.4,87.4,2.0,3.7,79.9,15.7,6033,23.6,31926,73.2,7.0,109100,28891,2.32,19772,35613,22.5,1124,20899,0.0,4063,5936,0.0,0.0,0.7,0.0,0.4,23.4,1813963,0,681959,10355,61990,128,622.17,110.6
47061,13498,13708,-1.5,13703,5.5,22.1,20.0,50.6,97.6,0.5,0.6,0.2,0.0,1.1,1.1,96.6,95.0,0.8,1.2,70.0,10.3,1012,26.7,6337,79.3,5.1,79300,5296,2.56,16207,26644,29.0,169,1470,8.2,1288,1211,0.0,0.0,0.0,0.0,0.0,32.3,0,0,67509,4717,9837,2,360.53,38.0
47063,63074,62544,0.8,62544,6.3,23.5,17.3,51.2,91.8,4.5,0.8,0.9,0.2,1.8,11.0,82.4,85.2,7.2,10.3,78.8,16.1,5425,21.2,26931,71.2,15.9,123000,24292,2.54,21114,39316,18.6,1301,25546,-2.6,3594,5080,0.0,0.0,0.0,0.0,1.1,21.0,3214013,591685,1055016,17030,91273,89,161.18,388.0
47065,348673,336465,3.6,336463,5.9,21.3,15.6,51.8,75.7,19.9,0.6,2.1,0.2,1.6,4.9,71.7,83.7,4.9,6.6,86.2,27.8,26813,21.7,152989,65.2,24.3,154600,134737,2.44,27052,46544,16.2,8629,179607,4.1,23408,31733,9.3,0.3,2.8,0.0,1.4,24.6,8040623,2958545,4865677,14695,663283,1082,542.43,620.3
47067,6679,6819,-2.1,6819,5.1,20.5,18.2,50.7,97.8,0.4,0.4,0.1,0.0,1.3,0.4,97.4,89.1,0.5,1.3,70.8,9.9,478,28.2,3597,73.0,10.0,80000,2889,2.28,13879,22205,32.7,55,410,-10.7,479,305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24369,3649,1382,2,222.34,30.7
47069,26306,27253,-3.5,27253,5.1,20.1,15.8,45.5,56.4,41.7,0.3,0.7,0.0,1.0,1.6,55.2,89.7,0.8,2.3,73.4,11.2,1921,29.0,10794,71.7,5.3,87100,8846,2.67,16135,31963,23.0,350,5062,-3.8,1446,1408,0.0,0.0,0.0,0.0,0.0,26.8,423749,42125,158797,5711,15636,26,667.77,40.8
47071,26034,26026,0.0,26026,5.4,20.9,20.3,51.5,94.0,3.7,0.4,0.5,0.0,1.5,1.9,92.3,87.7,1.0,2.0,75.3,11.2,2226,21.7,13924,77.1,5.6,97500,10186,2.51,19770,33044,22.2,502,6487,1.6,1895,2399,0.0,0.0,0.0,0.0,0.0,26.8,691797,79735,313661,11995,28737,58,577.32,45.1
