year,importer,category,exporter,value
1996,Guinea,civ,United States,734
1996,Haiti,civ,United States,90492
1996,Ireland,civ,United States,71128
1996,Latvia,civ,United States,10385
1996,Lebanon,civ,United States,511520
1996,"Macedonia, The Former Yugoslav Republic of",civ,United States,46358
1996,Mauritius,civ,United States,10104
1996,New Caledonia,civ,United States,19417
1996,Romania,civ,United States,37000
1996,Russian Federation,civ,United States,397333
1996,Taiwan,civ,United States,11403
1996,Ukraine,civ,United States,341645
1996,Zambia,civ,United States,11118
1996,Algeria,930330,United States,29774
1996,Andorra,930330,United States,13161
1996,Argentina,930330,United States,304871
1996,Australia,930330,United States,3793061
1996,Austria,930330,United States,684676
1996,Belgium,930330,United States,1199464
1996,Bermuda,930330,United States,7070
1996,"Bolivia, Plurinational State of",930330,United States,249238
1996,Brazil,930330,United States,22022
1996,Burkina Faso,930330,United States,586
1996,Cameroon,930330,United States,1143
1996,Canada,930330,United States,4117930
1996,Chile,930330,United States,80777
1996,Colombia,930330,United States,4718
1996,Costa Rica,930330,United States,27210
1996,Czech Republic,930330,United States,17390
1996,Denmark,930330,United States,195118
1996,Ecuador,930330,United States,36744
1996,Egypt,930330,United States,104595
1996,El Salvador,930330,United States,78554
1996,Finland,930330,United States,410508
1996,France,930330,United States,2929433
1996,French Polynesia,930330,United States,752
1996,Germany,930330,United States,3687626
1996,Greece,930330,United States,9431
1996,Greenland,930330,United States,44427
1996,Guatemala,930330,United States,147235
1996,Honduras,930330,United States,93755
1996,Hong Kong,930330,United States,8111
1996,Hungary,930330,United States,22041
1996,Iceland,930330,United States,3396
1996,Indonesia,930330,United States,20447
1996,Ireland,930330,United States,3385
1996,Italy,930330,United States,766525
1996,Côte d'Ivoire,930330,United States,3120
1996,Jamaica,930330,United States,11617
1996,Japan,930330,United States,602101
1996,"Korea, Republic of",930330,United States,11726
1996,Malaysia,930330,United States,40000
1996,Mauritius,930330,United States,6707
1996,Netherlands,930330,United States,62151
1996,New Caledonia,930330,United States,8590
1996,New Zealand,930330,United States,338741
1996,Norway,930330,United States,939689
1996,Panama,930330,United States,5375
1996,Papua New Guinea,930330,United States,21455
1996,Paraguay,930330,United States,444115
1996,Peru,930330,United States,21804
1996,Philippines,930330,United States,17832
1996,Portugal,930330,United States,93369
1996,Romania,930330,United States,9000
1996,Russian Federation,930330,United States,1908
1996,Saudi Arabia,930330,United States,2971
1996,Slovakia,930330,United States,13336
1996,South Africa,930330,United States,732960
1996,Spain,930330,United States,837726
1996,Sweden,930330,United States,267754
1996,Switzerland,930330,United States,768103
1996,"Tanzania, United Republic of",930330,United States,635
1996,Thailand,930330,United States,148535
1996,Turkey,930330,United States,3322
1996,United Kingdom,930330,United States,2074989
1996,Uruguay,930330,United States,52550
1996,"Venezuela, Bolivarian Republic of",930330,United States,167360
1996,Zambia,930330,United States,3087
1996,Argentina,ammo,United States,2071300
1996,Australia,ammo,United States,10859569
1996,Austria,ammo,United States,1032347
1996,Bahamas,ammo,United States,52183
1996,Bangladesh,ammo,United States,145002
1996,Belgium,ammo,United States,8027209
1996,Bermuda,ammo,United States,97791
1996,"Bolivia, Plurinational State of",ammo,United States,474375
1996,Brazil,ammo,United States,2106309
1996,Cameroon,ammo,United States,2572
1996,Canada,ammo,United States,17876770
1996,Cayman Islands,ammo,United States,21779
1996,Chile,ammo,United States,576108
1996,Colombia,ammo,United States,342777
1996,Costa Rica,ammo,United States,330577
1996,Czech Republic,ammo,United States,17574
1996,Denmark,ammo,United States,868838
1996,Dominica,ammo,United States,6399
1996,Dominican Republic,ammo,United States,1892190
1996,Ecuador,ammo,United States,141976
1996,Egypt,ammo,United States,99036
1996,El Salvador,ammo,United States,160126
1996,Finland,ammo,United States,487099
1996,France,ammo,United States,2261138
1996,French Polynesia,ammo,United States,644
1996,Germany,ammo,United States,4413987
1996,Ghana,ammo,United States,124034
1996,Greece,ammo,United States,1778658
1996,Greenland,ammo,United States,175264
1996,Guatemala,ammo,United States,992345
1996,Guinea,ammo,United States,3412
1996,Guyana,ammo,United States,28420
1996,Honduras,ammo,United States,963284
1996,Hong Kong,ammo,United States,1864418
1996,Iceland,ammo,United States,98654
1996,India,ammo,United States,4135
1996,Indonesia,ammo,United States,5750
1996,Ireland,ammo,United States,54495
1996,Israel,ammo,United States,2308235
1996,Italy,ammo,United States,2274212
1996,Jamaica,ammo,United States,221883
1996,Japan,ammo,United States,1342264
1996,"Korea, Republic of",ammo,United States,1633731
1996,Lebanon,ammo,United States,3527442
1996,Macao,ammo,United States,27333
1996,Malta,ammo,United States,16723
1996,Mauritius,ammo,United States,11673
1996,Mexico,ammo,United States,1423197
1996,Netherlands,ammo,United States,933752
1996,New Caledonia,ammo,United States,105007
1996,New Zealand,ammo,United States,1306833
1996,Norway,ammo,United States,2559701
1996,Pakistan,ammo,United States,230182
1996,Panama,ammo,United States,323956
1996,Paraguay,ammo,United States,677018
1996,Peru,ammo,United States,251969
1996,Philippines,ammo,United States,1636071
1996,Portugal,ammo,United States,177313
1996,Russian Federation,ammo,United States,41053
1996,Saudi Arabia,ammo,United States,48223295
1996,Singapore,ammo,United States,899379
1996,South Africa,ammo,United States,1399500
1996,Spain,ammo,United States,20890786
1996,Sri Lanka,ammo,United States,15314
1996,Saint Kitts and Nevis,ammo,United States,2898
1996,Saint Lucia,ammo,United States,13124
1996,Suriname,ammo,United States,64296
1996,Sweden,ammo,United States,1176913
1996,Switzerland,ammo,United States,631301
1996,Taiwan,ammo,United States,10663222
1996,Thailand,ammo,United States,6319678
1996,Trinidad and Tobago,ammo,United States,65870
1996,Turkey,ammo,United States,1451184
1996,United Kingdom,ammo,United States,4403004
1996,Uruguay,ammo,United States,178684
1996,"Venezuela, Bolivarian Republic of",ammo,United States,419887
1996,Zambia,ammo,United States,584
1996,Andorra,ammo,United States,128949
1996,Aruba,ammo,United States,31244
1996,Bahrain,ammo,United States,20108
1996,Barbados,ammo,United States,19227
1996,Belize,ammo,United States,83033
1996,Bosnia and Herzegovina,ammo,United States,299774
1996,Burkina Faso,ammo,United States,2910
1996,China,ammo,United States,22106
1996,Congo,ammo,United States,4868
1996,Croatia,ammo,United States,2208
1996,Estonia,ammo,United States,9200
1996,Grenada,ammo,United States,16669
1996,Guinea-Bissau,ammo,United States,33406
1996,Haiti,ammo,United States,141194
1996,Hungary,ammo,United States,73701
1996,Jordan,ammo,United States,942560
1996,Kiribati,ammo,United States,6780
1996,Kuwait,ammo,United States,2842791
1996,Latvia,ammo,United States,70965
1996,Lithuania,ammo,United States,9200
1996,Malaysia,ammo,United States,279544
1996,Morocco,ammo,United States,1637988
1996,Netherlands Antilles,ammo,United States,3622
1996,Nicaragua,ammo,United States,6449
1996,Nigeria,ammo,United States,12500
1996,Oman,ammo,United States,36103
1996,Slovakia,ammo,United States,2458
1996,Slovenia,ammo,United States,4784
1996,Saint Vincent and the Grenadines,ammo,United States,4971
1996,"Tanzania, United Republic of",ammo,United States,15985
1996,Uganda,ammo,United States,3239
1996,Ukraine,ammo,United States,4263
1996,United Arab Emirates,ammo,United States,42212
1996,Yemen,ammo,United States,100746
1996,Zimbabwe,ammo,United States,14131
1997,Argentina,mil,United States,3802
1997,Australia,mil,United States,17319741
1997,Austria,mil,United States,43054236
1997,Bahrain,mil,United States,25268546
1997,Belgium,mil,United States,184040
1997,"Bolivia, Plurinational State of",mil,United States,4967
1997,Bosnia and Herzegovina,mil,United States,27468251
1997,Brazil,mil,United States,5619203
1997,Brunei Darussalam,mil,United States,24899
1997,Canada,mil,United States,7414501
1997,Chile,mil,United States,21561
1997,China,mil,United States,2008475
1997,Colombia,mil,United States,6749738
1997,Czech Republic,mil,United States,6225
1997,Denmark,mil,United States,239119
1997,Dominican Republic,mil,United States,7550
1997,Ecuador,mil,United States,95546
1997,Egypt,mil,United States,14817593
1997,El Salvador,mil,United States,308219
1997,Finland,mil,United States,306899
1997,France,mil,United States,666533
1997,Germany,mil,United States,6281084
1997,Ghana,mil,United States,2954969
1997,Greece,mil,United States,2372308
1997,Grenada,mil,United States,702
1997,Guatemala,mil,United States,46149
1997,Haiti,mil,United States,3149
1997,Honduras,mil,United States,42117
1997,Hungary,mil,United States,36126
1997,Indonesia,mil,United States,18384
1997,Israel,mil,United States,9716130
1997,Italy,mil,United States,4131399
1997,Japan,mil,United States,22532248
1997,Jordan,mil,United States,1635225
1997,"Korea, Republic of",mil,United States,7191404
1997,Kuwait,mil,United States,68748308
1997,Latvia,mil,United States,1449000
1997,Lebanon,mil,United States,115083
1997,Malaysia,mil,United States,924510
1997,Maldives,mil,United States,6313
1997,Mexico,mil,United States,5484613
1997,Morocco,mil,United States,538101
1997,Nepal,mil,United States,3564000
1997,Netherlands,mil,United States,50470
1997,New Zealand,mil,United States,355724
1997,Nicaragua,mil,United States,4822
1997,Norway,mil,United States,847141
1997,Oman,mil,United States,3464716
1997,Pakistan,mil,United States,11018500
1997,Panama,mil,United States,17143
1997,Peru,mil,United States,14705
1997,Philippines,mil,United States,1859395
1997,Poland,mil,United States,142000
1997,Portugal,mil,United States,26196
1997,Qatar,mil,United States,763354
1997,Saudi Arabia,mil,United States,7076311
1997,Singapore,mil,United States,1274340
1997,Slovenia,mil,United States,130000
1997,South Africa,mil,United States,128029
1997,Spain,mil,United States,1291321
1997,Sweden,mil,United States,1091339
1997,Switzerland,mil,United States,248594
1997,Taiwan,mil,United States,62678576
1997,Thailand,mil,United States,643159
1997,Trinidad and Tobago,mil,United States,12377
1997,Tunisia,mil,United States,56610
1997,Turkey,mil,United States,22379764
1997,Ukraine,mil,United States,31022
1997,United Arab Emirates,mil,United States,1379610
1997,United Kingdom,mil,United States,8888507
1997,Uruguay,mil,United States,94595
1997,"Venezuela, Bolivarian Republic of",mil,United States,19542
1997,Zimbabwe,mil,United States,10280
1997,Andorra,civ,United States,3865
1997,Angola,civ,United States,9199
1997,Argentina,civ,United States,1080346
1997,Aruba,civ,United States,5320
1997,Australia,civ,United States,1147543
1997,Austria,civ,United States,628198
1997,Bahrain,civ,United States,375437
1997,Bangladesh,civ,United States,122848
1997,Barbados,civ,United States,2613
1997,Belgium,civ,United States,6015721
1997,Belize,civ,United States,8864
1997,"Bolivia, Plurinational State of",civ,United States,274027
1997,Brazil,civ,United States,60585
1997,Brunei Darussalam,civ,United States,21360
1997,Bulgaria,civ,United States,40176
1997,Canada,civ,United States,4896103
1997,Chile,civ,United States,575888
1997,Colombia,civ,United States,701177
1997,Costa Rica,civ,United States,257085
1997,Croatia,civ,United States,31682
1997,Czech Republic,civ,United States,211853
1997,Denmark,civ,United States,263691
1997,Dominica,civ,United States,2000
1997,Dominican Republic,civ,United States,1070058
1997,Ecuador,civ,United States,298357
1997,Egypt,civ,United States,219695
1997,El Salvador,civ,United States,441933
1997,Estonia,civ,United States,10211
1997,Finland,civ,United States,486098
1997,France,civ,United States,2428049
1997,French Polynesia,civ,United States,3108
1997,Germany,civ,United States,10302133
1997,Greece,civ,United States,817830
1997,Greenland,civ,United States,176737
1997,Grenada,civ,United States,19635
1997,Guatemala,civ,United States,604402
1997,Guyana,civ,United States,27271
1997,Haiti,civ,United States,160370
1997,Honduras,civ,United States,614483
1997,Hong Kong,civ,United States,146256
1997,Hungary,civ,United States,34660
1997,Iceland,civ,United States,85131
1997,Indonesia,civ,United States,38294
1997,Israel,civ,United States,335424
1997,Italy,civ,United States,354959
1997,Côte d'Ivoire,civ,United States,16279
1997,Jamaica,civ,United States,343019
1997,Japan,civ,United States,1708028
1997,Kenya,civ,United States,10367
1997,"Korea, Republic of",civ,United States,580063
1997,Kuwait,civ,United States,61955
1997,Latvia,civ,United States,1935
1997,Lebanon,civ,United States,715425
1997,Macao,civ,United States,14030
1997,"Macedonia, The Former Yugoslav Republic of",civ,United States,76820
1997,Malaysia,civ,United States,86968
1997,Mexico,civ,United States,2545044
1997,Morocco,civ,United States,4199
1997,Netherlands,civ,United States,80905
1997,New Zealand,civ,United States,450265
1997,Nicaragua,civ,United States,77255
1997,Norway,civ,United States,583795
1997,Oman,civ,United States,959
1997,Pakistan,civ,United States,303062
1997,Panama,civ,United States,51117
1997,Papua New Guinea,civ,United States,21975
1997,Paraguay,civ,United States,29139
1997,Peru,civ,United States,327186
1997,Philippines,civ,United States,4225723
1997,Poland,civ,United States,218218
1997,Portugal,civ,United States,145862
1997,Qatar,civ,United States,5622
1997,Saudi Arabia,civ,United States,46197
1997,Singapore,civ,United States,177035
1997,Slovakia,civ,United States,181998
1997,South Africa,civ,United States,897712
1997,Spain,civ,United States,408444
1997,Saint Kitts and Nevis,civ,United States,10157
1997,Saint Lucia,civ,United States,30015
1997,Saint Vincent and the Grenadines,civ,United States,3487
1997,Suriname,civ,United States,107673
1997,Sweden,civ,United States,125593
1997,Switzerland,civ,United States,1729216
1997,Taiwan,civ,United States,40967
1997,Thailand,civ,United States,5026725
1997,Trinidad and Tobago,civ,United States,111427
1997,Turkey,civ,United States,335469
1997,United Arab Emirates,civ,United States,26999
1997,United Kingdom,civ,United States,5007662
1997,Uruguay,civ,United States,213736
1997,"Venezuela, Bolivarian Republic of",civ,United States,5454446
1997,Zimbabwe,civ,United States,100834
1997,Algeria,civ,United States,24776
1997,Armenia,civ,United States,15915
1997,Bahamas,civ,United States,3152
1997,Burkina Faso,civ,United States,7195
1997,Cambodia,civ,United States,6822
1997,Cyprus,civ,United States,9227
1997,Faroe Islands,civ,United States,11177
1997,Ghana,civ,United States,199718
1997,Ireland,civ,United States,73835
1997,Jordan,civ,United States,10281
1997,Malta,civ,United States,18932
1997,Mauritius,civ,United States,25130
1997,New Caledonia,civ,United States,209667
1997,Niger,civ,United States,645
1997,Russian Federation,civ,United States,1080122
1997,"Tanzania, United Republic of",civ,United States,2718
1997,Ukraine,civ,United States,177378
1997,Algeria,930330,United States,48065
1997,Andorra,930330,United States,9623
1997,Argentina,930330,United States,792165
1997,Australia,930330,United States,2586244
1997,Austria,930330,United States,566135
1997,Bahamas,930330,United States,2897
1997,Belgium,930330,United States,649469
1997,"Bolivia, Plurinational State of",930330,United States,296512
1997,Brazil,930330,United States,2620
1997,Bulgaria,930330,United States,30039
1997,Burkina Faso,930330,United States,10453
1997,Cameroon,930330,United States,716
1997,Canada,930330,United States,4310391
1997,Chile,930330,United States,558520
1997,Colombia,930330,United States,3000
1997,Costa Rica,930330,United States,21934
1997,Czech Republic,930330,United States,13849
1997,Denmark,930330,United States,182786
1997,Dominican Republic,930330,United States,32244
1997,Ecuador,930330,United States,66623
1997,El Salvador,930330,United States,71035
1997,Estonia,930330,United States,783
1997,Faroe Islands,930330,United States,1967
1997,Finland,930330,United States,35858
1997,France,930330,United States,2619446
1997,French Polynesia,930330,United States,847
1997,Germany,930330,United States,3483484
1997,Ghana,930330,United States,3077795
1997,Greece,930330,United States,10813
1997,Greenland,930330,United States,10275
1997,Guatemala,930330,United States,245714
1997,Guyana,930330,United States,2800
1997,Honduras,930330,United States,14399
1997,Hong Kong,930330,United States,4133
1997,Hungary,930330,United States,66000
1997,Iceland,930330,United States,8364
1997,Indonesia,930330,United States,19205
1997,Ireland,930330,United States,33585
1997,Italy,930330,United States,775464
1997,Japan,930330,United States,466944
1997,Jordan,930330,United States,3691
1997,"Korea, Republic of",930330,United States,4823
1997,Latvia,930330,United States,615
1997,Lebanon,930330,United States,25867
1997,Malaysia,930330,United States,2505
1997,Mauritius,930330,United States,15739
1997,Mexico,930330,United States,93736
1997,Netherlands,930330,United States,54921
1997,New Caledonia,930330,United States,54889
1997,New Zealand,930330,United States,581269
1997,Nicaragua,930330,United States,10031
1997,Norway,930330,United States,1136791
1997,Oman,930330,United States,6627
1997,Pakistan,930330,United States,92193
1997,Paraguay,930330,United States,31833
1997,Peru,930330,United States,66660
1997,Philippines,930330,United States,43082
1997,Portugal,930330,United States,32768
1997,Russian Federation,930330,United States,68300
1997,Singapore,930330,United States,32475
1997,Slovakia,930330,United States,76923
1997,South Africa,930330,United States,640004
1997,Spain,930330,United States,757422
1997,Sweden,930330,United States,412934
1997,Switzerland,930330,United States,285505
1997,Thailand,930330,United States,227535
1997,Turkey,930330,United States,4027
1997,United Arab Emirates,930330,United States,44807
1997,United Kingdom,930330,United States,1397915
1997,Uruguay,930330,United States,54236
1997,"Venezuela, Bolivarian Republic of",930330,United States,445885
1997,Zambia,930330,United States,2593
1997,Andorra,ammo,United States,62096
1997,Argentina,ammo,United States,2197445
1997,Aruba,ammo,United States,55744
1997,Australia,ammo,United States,9957374
1997,Austria,ammo,United States,1596546
1997,Bahamas,ammo,United States,11083
1997,Bahrain,ammo,United States,916291
1997,Barbados,ammo,United States,34039
1997,Belgium,ammo,United States,6694867
1997,"Bolivia, Plurinational State of",ammo,United States,663963
1997,Brazil,ammo,United States,914726
1997,Canada,ammo,United States,24579230
1997,Chile,ammo,United States,202852
1997,China,ammo,United States,19365
1997,Colombia,ammo,United States,1609319
1997,Costa Rica,ammo,United States,171051
1997,Cyprus,ammo,United States,75204
1997,Czech Republic,ammo,United States,66620
1997,Denmark,ammo,United States,801498
1997,Dominican Republic,ammo,United States,361519
1997,Ecuador,ammo,United States,1921718
1997,Egypt,ammo,United States,4845070
1997,El Salvador,ammo,United States,1208533
1997,Finland,ammo,United States,1324854
1997,France,ammo,United States,2765745
1997,Germany,ammo,United States,4302991
1997,Ghana,ammo,United States,607090
1997,Greece,ammo,United States,3165914
1997,Greenland,ammo,United States,330039
1997,Guatemala,ammo,United States,470490
1997,Guyana,ammo,United States,69302
1997,Honduras,ammo,United States,1365285
1997,Hong Kong,ammo,United States,722383
1997,Hungary,ammo,United States,173341
1997,Iceland,ammo,United States,46109
1997,India,ammo,United States,115381
1997,Indonesia,ammo,United States,10879
1997,Ireland,ammo,United States,134080
1997,Israel,ammo,United States,6413881
1997,Italy,ammo,United States,874279
1997,Jamaica,ammo,United States,106696
1997,Japan,ammo,United States,1229716
1997,Kenya,ammo,United States,19544
1997,"Korea, Republic of",ammo,United States,1570356
1997,Lebanon,ammo,United States,2636004
1997,Macao,ammo,United States,55024
1997,Malaysia,ammo,United States,1211434
1997,Mauritius,ammo,United States,21878
1997,Mexico,ammo,United States,697842
1997,Netherlands,ammo,United States,1137542
1997,Netherlands Antilles,ammo,United States,78305
1997,New Caledonia,ammo,United States,89632
1997,New Zealand,ammo,United States,987442
1997,Nicaragua,ammo,United States,28514
1997,Norway,ammo,United States,2784620
1997,Pakistan,ammo,United States,431526
1997,Panama,ammo,United States,386251
1997,Peru,ammo,United States,495595
1997,Philippines,ammo,United States,1962724
1997,Portugal,ammo,United States,1041339
1997,Qatar,ammo,United States,19451
1997,Singapore,ammo,United States,1108055
1997,Slovakia,ammo,United States,46682
1997,Spain,ammo,United States,3689113
1997,Sri Lanka,ammo,United States,5500
1997,Saint Kitts and Nevis,ammo,United States,15295
1997,Saint Lucia,ammo,United States,4666
1997,Suriname,ammo,United States,55897
1997,Sweden,ammo,United States,1146200
1997,Switzerland,ammo,United States,799290
1997,Taiwan,ammo,United States,9258733
1997,Thailand,ammo,United States,2984649
1997,Trinidad and Tobago,ammo,United States,67362
1997,Turkey,ammo,United States,2474890
1997,United Kingdom,ammo,United States,4429109
1997,Uruguay,ammo,United States,392108
1997,"Venezuela, Bolivarian Republic of",ammo,United States,2805708
1997,Yemen,ammo,United States,54750
1997,Bangladesh,ammo,United States,4409
1997,Belize,ammo,United States,280748
1997,Bermuda,ammo,United States,2947
1997,Bosnia and Herzegovina,ammo,United States,6423598
1997,Burkina Faso,ammo,United States,6147
1997,Croatia,ammo,United States,6643
1997,Estonia,ammo,United States,3239
1997,Haiti,ammo,United States,6684
1997,Jordan,ammo,United States,1334725
1997,Kuwait,ammo,United States,6478052
1997,Latvia,ammo,United States,456750
1997,Malta,ammo,United States,5481
1997,Morocco,ammo,United States,22199
1997,Oman,ammo,United States,205490
1997,Paraguay,ammo,United States,916
1997,Poland,ammo,United States,60384
1997,Saudi Arabia,ammo,United States,10506212
1997,Serbia,ammo,United States,4000
1997,South Africa,ammo,United States,1784860
1997,"Tanzania, United Republic of",ammo,United States,50652
1997,Tunisia,ammo,United States,54179
1997,United Arab Emirates,ammo,United States,5543132
1997,Zimbabwe,ammo,United States,53662
1998,Antigua and Barbuda,mil,United States,8428
1998,Argentina,mil,United States,46518
1998,Australia,mil,United States,19947610
1998,Austria,mil,United States,3394
1998,Bahamas,mil,United States,19078
1998,Bahrain,mil,United States,717420
1998,Barbados,mil,United States,2893
1998,Belgium,mil,United States,50020
1998,"Bolivia, Plurinational State of",mil,United States,55809
1998,Bosnia and Herzegovina,mil,United States,31343
1998,Brazil,mil,United States,2032513
1998,Bulgaria,mil,United States,5064
1998,Canada,mil,United States,6666517
1998,Chile,mil,United States,134389
1998,Colombia,mil,United States,8903639
1998,Costa Rica,mil,United States,101600
1998,Cyprus,mil,United States,2752
1998,Denmark,mil,United States,8404095
1998,Dominica,mil,United States,8428
1998,Dominican Republic,mil,United States,11667
1998,Ecuador,mil,United States,158330
1998,Egypt,mil,United States,95749931
1998,El Salvador,mil,United States,65817
1998,Finland,mil,United States,200000
1998,France,mil,United States,660281
1998,Germany,mil,United States,478144
1998,Greece,mil,United States,20730735
1998,Grenada,mil,United States,8428
1998,Guatemala,mil,United States,33414
1998,Guyana,mil,United States,19000
1998,Honduras,mil,United States,60649
1998,Indonesia,mil,United States,585
1998,Israel,mil,United States,65345207
1998,Italy,mil,United States,4412190
1998,Japan,mil,United States,192952832
1998,Jordan,mil,United States,914878
1998,"Korea, Republic of",mil,United States,28628704
1998,Kuwait,mil,United States,13648533
1998,Malaysia,mil,United States,80375
1998,Mexico,mil,United States,3618257
1998,Morocco,mil,United States,223231
1998,Nepal,mil,United States,3241
1998,Netherlands,mil,United States,45983
1998,New Zealand,mil,United States,53352
1998,Norway,mil,United States,3316840
1998,Panama,mil,United States,25500
1998,Papua New Guinea,mil,United States,29693
1998,Peru,mil,United States,25910
1998,Philippines,mil,United States,2607614
1998,Poland,mil,United States,142000
1998,Portugal,mil,United States,3239678
1998,Qatar,mil,United States,106134
1998,Russian Federation,mil,United States,24957
1998,Saudi Arabia,mil,United States,2006871
1998,Singapore,mil,United States,3337318
1998,Slovakia,mil,United States,837
1998,Solomon Islands,mil,United States,206800
1998,South Africa,mil,United States,203287
1998,Spain,mil,United States,1123237
1998,Sri Lanka,mil,United States,206654
1998,Saint Kitts and Nevis,mil,United States,8428
1998,Saint Lucia,mil,United States,11409
1998,Sweden,mil,United States,19014966
1998,Switzerland,mil,United States,667267
1998,Taiwan,mil,United States,11699856
1998,Thailand,mil,United States,10913321
1998,Trinidad and Tobago,mil,United States,735
1998,Turkey,mil,United States,51823121
1998,United Arab Emirates,mil,United States,9989373
1998,United Kingdom,mil,United States,16597935
1998,Uruguay,mil,United States,226964
1998,"Venezuela, Bolivarian Republic of",mil,United States,744483
1998,Antigua and Barbuda,civ,United States,8191
1998,Argentina,civ,United States,1456428
1998,Aruba,civ,United States,4665
1998,Australia,civ,United States,472101
1998,Austria,civ,United States,155296
1998,Bahamas,civ,United States,80837
1998,Bangladesh,civ,United States,200385
1998,Barbados,civ,United States,12772
1998,Belgium,civ,United States,3874274
1998,Belize,civ,United States,10578
1998,"Bolivia, Plurinational State of",civ,United States,178499
1998,Brazil,civ,United States,21557
1998,Bulgaria,civ,United States,75033
1998,Burkina Faso,civ,United States,8088
1998,Canada,civ,United States,4918392
1998,Chile,civ,United States,547498
1998,Colombia,civ,United States,815416
1998,Costa Rica,civ,United States,133837
1998,Croatia,civ,United States,4632
1998,Cyprus,civ,United States,46944
1998,Czech Republic,civ,United States,120339
1998,Denmark,civ,United States,181979
1998,Dominica,civ,United States,10710
1998,Dominican Republic,civ,United States,1592474
1998,Ecuador,civ,United States,768086
1998,El Salvador,civ,United States,474675
1998,Faroe Islands,civ,United States,8127
1998,Finland,civ,United States,546851
1998,France,civ,United States,2168266
1998,French Polynesia,civ,United States,5238
1998,Germany,civ,United States,9346000
1998,Greece,civ,United States,1109274
1998,Grenada,civ,United States,5933
1998,Guatemala,civ,United States,250640
1998,Guyana,civ,United States,20717
1998,Haiti,civ,United States,488236
1998,Honduras,civ,United States,141367
1998,Hong Kong,civ,United States,96994
1998,Hungary,civ,United States,14255
1998,Iceland,civ,United States,73721
1998,Israel,civ,United States,847689
1998,Italy,civ,United States,1189279
1998,Jamaica,civ,United States,386509
1998,Japan,civ,United States,487499
1998,Jordan,civ,United States,334759
1998,Kenya,civ,United States,421317
1998,"Korea, Republic of",civ,United States,847769
1998,Latvia,civ,United States,4758
1998,Macao,civ,United States,16033
1998,Malaysia,civ,United States,78504
1998,Maldives,civ,United States,43000
1998,Malta,civ,United States,15379
1998,Mexico,civ,United States,2956171
1998,Nepal,civ,United States,137854
1998,Netherlands,civ,United States,18575
1998,Netherlands Antilles,civ,United States,8741
1998,New Zealand,civ,United States,464550
1998,Nicaragua,civ,United States,58808
1998,Niger,civ,United States,1370
1998,Norway,civ,United States,738543
1998,Oman,civ,United States,7781
1998,Pakistan,civ,United States,22834
1998,Panama,civ,United States,50275
1998,Papua New Guinea,civ,United States,37170
1998,Paraguay,civ,United States,285892
1998,Peru,civ,United States,510105
1998,Philippines,civ,United States,1264170
1998,Poland,civ,United States,103465
1998,Portugal,civ,United States,267692
1998,Saudi Arabia,civ,United States,34123
1998,Senegal,civ,United States,22662
1998,Singapore,civ,United States,135997
1998,Slovakia,civ,United States,164706
1998,Slovenia,civ,United States,6332
1998,South Africa,civ,United States,663160
1998,Spain,civ,United States,348886
1998,Saint Kitts and Nevis,civ,United States,2772
1998,Saint Lucia,civ,United States,27075
1998,Saint Vincent and the Grenadines,civ,United States,4199
1998,Sweden,civ,United States,234904
1998,Switzerland,civ,United States,1624572
1998,"Tanzania, United Republic of",civ,United States,20665
1998,Thailand,civ,United States,3705940
1998,Trinidad and Tobago,civ,United States,121133
1998,Turkey,civ,United States,706761
1998,Turkmenistan,civ,United States,3199
1998,Uganda,civ,United States,25712
1998,United Arab Emirates,civ,United States,195672
1998,United Kingdom,civ,United States,5847308
1998,Uruguay,civ,United States,201945
1998,"Venezuela, Bolivarian Republic of",civ,United States,4516627
1998,Zimbabwe,civ,United States,23605
1998,Andorra,civ,United States,8293
1998,Armenia,civ,United States,19595
1998,Bahrain,civ,United States,7118
1998,Brunei Darussalam,civ,United States,12330
1998,Cameroon,civ,United States,722
1998,China,civ,United States,4221
1998,Egypt,civ,United States,1210399
1998,Ghana,civ,United States,307803
1998,Greenland,civ,United States,156191
1998,Ireland,civ,United States,42453
1998,Kuwait,civ,United States,244925
1998,Lebanon,civ,United States,456620
1998,"Macedonia, The Former Yugoslav Republic of",civ,United States,38699
1998,Mauritius,civ,United States,3351
1998,New Caledonia,civ,United States,32621
1998,Russian Federation,civ,United States,64003
1998,Tunisia,civ,United States,12750
1998,Ukraine,civ,United States,151005
1998,Zambia,civ,United States,6427
1998,Andorra,930330,United States,20857
1998,Argentina,930330,United States,373648
1998,Australia,930330,United States,793469
1998,Austria,930330,United States,160903
1998,Bahamas,930330,United States,31544
1998,Bangladesh,930330,United States,13678
1998,Barbados,930330,United States,2059
1998,Belgium,930330,United States,507766
1998,Belize,930330,United States,40000
1998,"Bolivia, Plurinational State of",930330,United States,233248
1998,Brazil,930330,United States,1316
1998,Bulgaria,930330,United States,10508
1998,Burkina Faso,930330,United States,4652
1998,Cameroon,930330,United States,662
1998,Canada,930330,United States,3819231
1998,Chile,930330,United States,200680
1998,Colombia,930330,United States,5410
1998,Costa Rica,930330,United States,24912
1998,Croatia,930330,United States,771
1998,Czech Republic,930330,United States,45881
1998,Denmark,930330,United States,52839
1998,Dominican Republic,930330,United States,2959
1998,Ecuador,930330,United States,36874
1998,El Salvador,930330,United States,72666
1998,Finland,930330,United States,44354
1998,France,930330,United States,2544972
